,business_id,stars,text,user_id,cool,useful,funny,contains_profanity
849,5I3H_dsz7u90rir67QJq_w,2,"Ugh...I had never been to a Waffle House, but my southern friends who frequent them a lot back home convinced me to try it out for a late night creep.  The food is just sub par and sits hard in your belly.  All I ordered was waffles and I wasn't impressed.  I do appreciate that they are open late, so I wont' ""throw the baby out with the bathwater"".  The cocoa was cool and the server was cute, sweet and attentive.  Fortunately for me, my taste buds are already spoiled with The Good Egg.  I'm so sorry I cheated on you baby!",K0euQLFAcKhQPZ6JxGAryg,0,2,1,False
850,xWlCgISVtozxCztPA4nGaQ,2,"On a early Saturday evening, the band was playing the crowd was just starting to meander in.  Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons. I ask a member of the staff was I sitting in the wrong area and soon service was rendered.  

Food, nothing special but it is more of a bar than a restaurant.  Although the atmosphere was unique, I do have a question why cameras were in the mens room.",nK74XYEJBa2Z5OLN5O6HYA,0,0,0,False
851,qd1ajiZRCwqEQJqCgoN1wg,2,"Wed-Sat, sit at the bar and ask for bartender JOY. She's a GAS!
Great spot for a late-afternoon glass of wine with an appetizer. Mostly poor execution from kitchen, excellent service.

--hummus appetizer with sample of olives is great choice
--crispy plantains with pepper are tasty and fun, crab dipping sauce, not enough crab
--tuna salad with arugula, uninteresting
--side salad for ciabatta ""sandwich"" typical Dole bag mix (first visit) was WILTED and nasty. Shame!
--chicken salad with dried tomatoes and goat cheese; way too much cheese

Now, to Joy. She's a keeper. First visit, we struggled with the proper preparation of a Sapphire martini, but it was primarily the fault of our server's communication skills. Working with machine-made ice (you know, the stuff with all the flecks and shards that water down a proper martini), she primed the ice with a squeeze of lemon, drained, then prepped the glass with vermouth, in and out, then pour the STIRRED Sapphire in, drop twist! Congrats, my lady.

If you can get past the chick-chosen wallpaper (wrong) and perfect-sphere fake tabletop plants from restoration, the different-height tables mix up the room just right and make it feels shabby chic without the white.

Say hi to Joy. =)",hDlSSyDreM9xY4yQWPm54w,1,1,0,False
853,E0fZHHInMb6xscHDrPlh4Q,2,"Back from holiday and had some amazing soups that made me reflect back on my experience here.  I have to preface this review with that the owner here is quite lovely and I'm sure has the best intentions, but unfortunately the soup was sorely lacking.  As a proponent of organics, I had my hopes way too high.  Well, first of all it was a bit confusing if we were to order at the counter from a very smudged, unreadable chalk board or if we were to be seated.  The owner appeared from the kitchen and said to have a seat eliminating our initial confusion.  To keep this review to the point, we ordered a smoothie, bland.  A frittata, very small and actually strange as if it might have been cooked in the microwave, need I say more.  Two bowls of soup, one was a bean with kale, unfortunately the beans were not thoroughly cooked and the flavor was not allowed to develop.  The other a red pepper concoction, that another diner suggested, was one dimensional and needed copious amounts of help sprinkled with some love.  
When paying these boutique prices one expects and should get a better quality, culinary creation.  These soups needed proper development and herbal infusions that the kitchen obviously lacks.  I would like to offer a suggestion that may help her, so she can spend more time with the soup prep and less time running around the table up front, and that is to consider a different style of service.  The place is so small that she could have customers order from the chalkboard, if readable, and then deliver the orders.  I wish her the best in her endeavor.",OpUXG69nP4YjlEZDlkdVcQ,0,2,0,False
854,GVg4GHHRblwY1MFlV1ubAw,2,It seems like there is not as much value for your dollar at Gold Medal.  We had been there since the new school opened but decided to move on.  We got a 'can't we get you to stay' call which felt like desperation on their part.  My daughter enjoyed her lessons but her favorite teacher left (as most do) and the cost was not worth it anymore.  I would not recommend them to my friends.,RIAkOx7jS_IYdF0ZO0Hc_Q,0,3,1,False
855,ViLOy7fr21PIVGEzYPyK4w,2,"I went here with a friend to use a Groupon for a gel manicure and a spa pedicure. I knew it was a school going into the appointment. My issues with the place are as follows:
1. The students there were very unprofessional. They talked about their personal lives, talked to each other, and just were generally inappropriate for a business setting. Their supervisor overheard everything and did not say anything. This is pretty disturbing since some of these girls stated that they were going to work at places like Dolce in a few weeks. 
2. The gel manicure was billed as 'unchippable' by the people at this salon, but my friend had one whole nail peel off the day after the manicure and my nails chipped 2 days after. This is especially annoying because it is difficult to remove the polish that remained on my nails, so they just look bad. 
3. The massage was pretty weak. 
4. They don't have enough carts for pedicures, so I had to put my foot up on my 'pedicurist's' lap...that's a bit odd. 
5. It was difficult to make an appointment here. I had to call several times and leave messages and wait for them to call me back. 


Overall, I would not return to this place, even at the cheap price. I guess you get what you pay for.",3gIfcQq5KxAegwCPXc83cQ,0,1,0,False
856,xsSnuGCCJD4OgWnOZ0zB4A,2,"- the location is excellent
- the food is mediocre, and milder than they advertise
- the wait staff is polite and bland.  At several opportunities, they were missing for more than 5 mins.
- the bill will be higher than anyone expects

Bottom line:  don't bother",1ADvDGbYb3DVakds4jCAnw,1,2,0,False
858,jsJxRLGm8zjWm_HVR2FDnw,2,"I'm usually a big fan of dive bars but wasn't impressed, at all.  One of the kegs was empty so my friends didn't get their ""favorite"" beer, not a huge deal but not a good thing for 5pm on a Friday.  The servers seemed really overwhelmed and was probably due to the fact that there were only 4 for the entire place and it was really busy.

On a very positive note, my friends said that the food was really good for bar food.

This might be a great place for any day and time other than happy hour on a Friday.",8B5pqCDFglMvfW7qj5W8TQ,0,0,0,False
859,YQz2fnfnL5eAWn1zOmKYnQ,2,"They have good baked baguettes and the price was $1.50 last month, however raising the price to $2 per roll during the holiday's is ridiculous.  The female cashier was short and unprofessional.  While i was waiting for the rolls, she was rude to the next three customers spending money.  They need to work on their customer service and I vowed never to go back.",TvDqY4iUY8kNGqyvKpQfVw,1,1,0,False
860,TuuENwzxOFdDLY_oKCbFZw,2,"Sorry, I am gonna get killed here... I am not that impressed.
I kept hearing about this place and it was so so at best. The food is sloppy and very expensive but has a decent taste
The place was also a little dirty looking..
Just a bunch of sandwiches and the pizza was a disaster, go there if you are into quirky places that charge a lot and are not the best.
The waitress seemed pre-occupied by what?? not us.",I0pyeAcqXQl7Rv-DQmgHow,2,1,1,False
861,P1DyzJfy3RCOdT9s9zgNiA,2,"I love Chez Nous for the dancing, the live music is always great, but this past Friday I was really disappointed.  The cover charge has been raised to $7, the drinks were weak, and I got charged $9 for a Three Olives and Coke.  Combine that with being cash only so getting hit for $3 at the ATM inside the bar, and after one poor drink I was already at $20.  Maybe it's because I've gone back to being a broke college student, but I found the whole experience disappointing.  It seems like a few articles in the AZ Republic recently and the prices are flying through the roof.  So for now, I think I'm going to take a break from our relationship... sorry Chez Nous",OqisxqKDGaZwEvLm1OG4dg,4,5,3,False
863,_-9pMxBWtG_x8l4rHWBasg,2,"I've always said if the guacamole, chips and salsa aren't good, the food is not likely to be good either.  I was right, Guacamole was not very good at all, same with the salsa.  Rest of the food was just okay but for a restaurant in the Biltmore I expected so much better.  Just as a note, when it comes to Mexican food, I'm super critical.  This place will probably get a higher ratings from people of the Midwest.",1rE51uSipcbiqQlkvj4Kvg,0,1,0,False
864,bc-lE-wGVAsUrX-kJhtY-Q,2,"This place was so bad on so many levels I'm not even sure where to begin. Our server kept calling me honey.. and seemed to be in such a hurry she wouldn't stop and listen to me. You know how needy I can get and need to be listened too and heard. We started by ordering the Baked Spinach and Artichoke Dip..  what I couldn't understand is 1, how did the chef let this go out and 2, no one but us could smell the scorched burnt smoke coming off the dish. This thing was so badly burned and scorched it was completely inedible. Sent it back and she didn't even offer to bring another one. Perhaps it was because they were so busy they just wanted the food to go out?

So I ordered their Famous BBQ Ribs.. I hate complaining to much but these were old ribs.. maybe maybe a day or 2 before.. pork takes on a funky taste when its fridged for to long.. the texture of the meat (when you could find any) was like jerky. I happily ate my Creamed Spinach (2 star yummy) and didn't eat more then 2 bones of the ribs. When the waitress came to clear the plates (she never checked on us) she asked if I was full. I told her that the ribs weren't to my liking.. she smiled and asked if I wanted dessert. 

Over all I would never come back to Don and Charlie's.. aside from the  Creamed Spinach, which I can make myself, there weren't many redeeming qualities. A shame too because it's so close to the house. I don't get it because the Yelps are so good. Maybe they were having  a bad night? It was so bad I wouldn't ever go back to find out.",lPaYMDmJbAnv_3pmZH_inw,4,10,1,False
865,FqzgT9Y-Yu7jiWdHnGW-kQ,2,"The Vig was just okay in my opinion.   I met some friends there for happy hour  on a Friday evening and it was packed.   We did get the drinks/app specials, and all the food we tried was just okay.  The atmosphere was your standard trendy bar/meat market. (i.e. A lot of people trying waaaay to hard to look and act cool.)  We had a good time, but I probably wouldn't go out of my way to go back there anytime soon. The people I was with we're great, but The Vig  itself was 'meh'...certainly nothing special.",z4Z-wIgEcnOjeHclfF0yXA,0,0,0,False
866,iwzHQ7aBPrxKybarW5q5TA,2,"Absolutely, positively bitter. They use a powder in lieu of syrups which adds a after taste I don't care for.

There was no color difference between my beverage (latte) and my friends (iced coffee). Why... I have no clue. We order these drinks everywhere and this has never happened before.

I can see how a powder would be more cost effective but the taste was something I did not care for.

Maybe that makes me a coffee snob, I am not sure.",T5mD6ggC7fh48QgXR0LevA,2,2,2,False
867,bxEd1ust_wI0Br-HLnEy0Q,2,"Decentfood, but horrible service. Both servers walked by me three times while I was sitting inside without acknowledging me at all. I was by myself and felt as though everyone else that came walking in were immediately welcomed.  I wish I would have received the same attention. I was ready to walk out when i was finally approached. Nobody came back to check on me to make sure everything was ok after they delivered my food. Being from Vegas I am not accustomed to such non attentive service staff. I guess that flys here in Scottsdale, but I expected more from the type of clientele that they have. On a positive note, they do have a cozy place that gives the feel of a French coffee shop/bistro. Hopefully this review will be helpfull in giving them insight into making sure that every guest is treated with the same attentiveness to service.",R7XtOWCTIh-VzdVDu9iYmA,1,1,0,False
869,4xLRmAD8QeqbN7Q7xTbmYg,2,"I love Victoria's Secret, but this store has a terrible selection, and the employees are rude here.  I have visited many locations all over the U.S., and was not happy with this one. They were very pushy about trying to get me to buy bras that I did not like as I only buy a certain style of bra from here.  I also thought that there selection of PINK merchandise was severely lacking.",DsoD6Nyv4n4gQpjIq_y5DA,0,0,0,False
871,TnkxapUN4nWMz_z5h3qMYg,2,"I'll agree that this is a great meet up place in the city. Nice neighborhood, adequate parking in the structure behind, and a greta atmosphere with great service. The menu is interesting and I'd come back to try more but here's what our first visit was like.

As a Starter we had the Spinach Quesadilla made with Lavosh and it was great. I mean really great and enough as a meal for two. For that alone I'd go back.

My better half had the Falafel Pita and thought it was OK.  I had the Gyros Pita and got luncheon meat. I'm talking precisely sliced, straight from the fridge but thrown on the grill to warm-up luncheon meat. If you go online to see the menu, it's one of the items you can click for a nutrition chart. Here's what it reads for the ""meat"" Gyro Beef [Beef, Lamb, Water, Bread Crumbs (Bleached Wheat Flour, Water, Dextrose,Salt and Yeast may contain soy bean oil, Calcium Propionate), Soy Protein Concentrate, Less thean 2% Salt, Garlic and Onion Powder, Monosodium Glutamate, ];

So, the takeaway here is stay away from the Gyro. 

But, Hey!  Gyro IS a pita. I expected a reasonable execution. Heck, make a Gyro meatloaf and slice it up at least. 

Yes, I'm bitter.",SINn9supzIkv77lgB4OnZA,0,1,1,False
875,SoMmHSD_g9xQv68GV22RZw,2,"It's so promising. Great specials. Awesome space. TV's everywhere. Full bar. Good food. Great place to grab some beers before and after a spring training game.

But service sucks. I don't understand why I have to be carded at the door, carded at the table, then carded at the bar. There were 3 groups in the entire place, and we still got slow and crappy service. 

I wish I had better things to say. But really.... the experience completely sours the good things about this place.",yA77gvXdxFViK0mZcSiveA,0,2,0,False
877,9U7_UWXXJZOW14L0kAdCNA,2,"No cover and outdoor misters. Decent crowd, overpriced drinks, teeny dance floor, good selection of d'bags to giggle at. It's A.) a club, B.) in a chain hotel, C.) in Scottsdale, fer chrissakes. What more could you ask for? My only hangup was how dark they keep it in there. People in Scottsdale are generally good looking, so a little more lighting in there isn't going to hurt business one bit. 
Overall... this place doesn't feature anything that really stands out.",Xm8HXE1JHqscXe5BKf0GFQ,4,4,2,False
879,0Vty6xYvihX-kmsocY1HWQ,2,overpriced for an average course,Ys0ZU50fVW-BeDGjKto0mw,0,0,0,False
880,GRFunGSUZxXqNCZJrN8Oow,2,"Coworker and I met for lunch this afternoon.  Restaurant was understandably busy and there was a delay in the delivery of our food.

When my pear omelet with potatoes arrived, it brought mixed reactions. The omelet itself was served hot, and loaded with bacon and cheese.  The potatoes served alongside were STILL FROZEN in the middle.   We were unable to catch the attention of the hectic servers to get this corrected. When I brought my plate to the bartender, he poked the potatoes with his fingers, and then asked me if it would be OK if he kept the same omelet, but ""throw some fresh potatoes"" on the plate.  The server said that, if the kitchen had to remake the omelet, there could be a long delay. 

I could only respond with a shrug. He left and went to the kitchen with my plate. Several other people touched and poked the plate and potatoes before replacing them.  He then brought the plate back to me at the bar, and not my table. 

End result - good omelet, mediocre potatoes, below-poor service and follow-up.",k8QnA7UNbe5DBCmYqxYs8Q,0,1,0,False
882,hW0Ne_HTHEAgGF1rAdmR-g,2,A pain to get in and out of. I dread each trip I have to take to this place.,2FiNCj5rM3nF0qgaWf86Gg,2,2,2,False
883,bc-lE-wGVAsUrX-kJhtY-Q,2,"They're really slipping now.  With dinner, you get cole slaw - you can ""upgrade"" to soup or salad for 2.50 more.  Really?  I've never heard of cole slaw being a pre-meal before.  I got the French Onion Soup, its actually better at Mimi's.  They put way too much cheese, the bread is pathetic and there's hardly any onions in it.

The prime rib comes with horseradish - very weak and cut with butter.  Never heard of that before either.  Luckily I had some sour cream with my baked potato and I asked for some raw horseradish so I can concoct my own.  Wasn't the best, but way better than the butter!  

The barbeque chicken was ok.  I've had better at diners.  They didn't really season the bird, just threw some barbeque sauce on it.  At least it wasn't terribly dry...

I don't think I'm coming back to this one.  Nooooo..",d0wJVf7Gv7v1B-HHYhxZtQ,0,2,0,False
884,VDzgxHjMJj-1nMfJMtcSPQ,2,"Tried this for the first time today.  While my hubbies french toast was wonderful and the kiddos enjoyed their meal, my biscuits and gravy tasted much like bacon grease and flour.  Sending it back and trying something else is what I would have liked to do, but the server never returned to check on us until my family was finished with their meal.  The owner did apologize and asked us to give them a try again.  Maybe I will, if the staff gets some training.  Everyone seemed completely overwhelmed.  It's too bad~as I love going out for breakfast.",uQcl8Usm1cK9bQYbpXYdiQ,0,2,0,False
885,2ceeU8e3nZjaPfGmLwh4kg,2,"People used to rave about this place - I never got it...and I find it interesting that several other folks said the SAME thing in their reviews.  The parking lot would be full if you didn't get here before 7 PM, the service was always terrible and the crowd was overwhelmingly hipster morons.  Yeah, sure - that's better than the popped collar frat boy meat heads on Mill Ave but not who I want to spend my time with.

This place is for folks with too much to prove.

I'm pretty sure I only went once - maybe twice...I won't be back.",NMNiUVcUFLPWjQme5Fo6Dg,1,1,1,False
886,0COaKgRuDzBisc2AxcLzMA,2,"As a pretty devoted Fry's shopper, I have to say this is one of my least favorite locations. Unfortunately, it's the closest one to me, so I end up there often. It's almost always crowded, the layout is less than intuitive, and I've gotten questionable produce on more than one occasion. The employees are friendly enough, but it's just no comparison to other locations.

By the looks of it outside, it seems like it would be pretty large, but once you get inside it's cramped and the selections seem limited. 

I suppose this is mostly things they can't change, but it's enough to make me drive a few miles out of my way to avoid it if I have the time.",a8gpBi7biN9VAoJwKgl3Xw,0,0,0,False
887,UUssRgBCO_riWg3chbv9Zg,2,"Not impressed. Beer was cold, but bar keep was disinterested in assisting us, atmosphere was drab, place was small, and the to go order was TERRIBLE! There was no BBQ the day we were there and I just wasn't feeling the place. 

My hubby and I have been missing this place since it closed its original restaurant in Cave Creek. We heard it moved to Phoenix and we found it and went there this past week. Unfortunately, it was nothing like the old, hopping, smell good, smokey, fun filled environment of the original SF. 

I can see that they have a lot of regulars and the barkeep knew everyone that walked through the door, which to me,  was very cool, but it just wasn't gelling for me this night I suppose. 

We ordered the deep Fried green chili's and there was soooo much batter  on them, I had to really concentrate hard to find the chili. I ended up peeling all of the batter off of the chili's just to get a small bite. icky. 

I would give this another chance just because I hate writing a bad review. So, after the holidays, may check it out on a Friday night and see where it stands then, Also, I will hope that when I arrive next time, the smoker out back is kicking and there is some REAL BBQ to be had.",VaLglvhXegtW1OMF6_Xfag,0,0,0,False
888,W6TgqysHj-5rFryJ2IIyfQ,2,"I've only been here once, and for good reason. To put it nicely, the service was seriously lacking. I walked in and nothing. They didn't ask if I needed help looking for something, greet me, or even acknowledge me until I was about to pay. I guess the magazine the cashier was reading was VERY important. I've been to several comic book stores and I don't need someone to hold my hand, I would just like common courtesy. On the positive it was a organized place and the selection was pretty good.",k7hlbzPqiyNRDSKDNsevRg,0,0,0,False
891,8lKiCgPn_eonn5CNsffabw,2,"We arrived at 7:00, had a party of six, and were able to be seated within 15 minutes. Fabulous, considering the number of hungry people coming into the restaurant that evening, but we have always had good luck getting right into Grimaldi's, regardless of the location.

The new Scottsdale Quarter location has great ambience and service going for it, but I was sorely disappointed by the quality of the pizza. One of the reasons my partner and I keep going back to the Old Town location is for the consistently tasty crust: crisp and thin, yet chewy and moist as well. Our pizza last night had a thicker crust and too well done, by comparison. Maybe the QC will improve as time goes on--I'm sure we'll be back to see.",IEFyvGVxFKhYJDyEV5Erog,0,0,0,False
892,1NZLxU5WvB5roPFzneAlLw,2,"Terrible food. Pretentious service. Stale bread brought to table. Mole was grainy and tasteless. On the upside, great tequila selection! At least you can get loaded and pretend the dinner you just waited too long for and paid too much for was worth it.",IdcwNulMu2xQN8JDvm67SA,3,1,5,False
893,TsmBNiwMMeb8aRrZs00JBA,2,"This place loses out due to poor customer service, which is a shame, because the food is good.  it didn't used to always be this way.  It used to be good food with a friendly, attentive staff, but then they changed management. 

Our first experience with the new management and staff wasn't great.  Service was slow, but we figured they must be busy so we let it slide.  Then we bought stuff from the market.  They have two registers side-by-side--one for the market purchases and one for the restaurant bills. We went to the restaurant register so we could pay for our market purchases along with our meal.  First of all, we got ignored and had several customers taken before us, despite the fact that we were there first.  When they finally decided to acknowledge us, they told us we couldn't pay at that register since we had a market purchase.  Rather than just sliding over to the next register and taking care of the purchase there, they made us wait in line again.  Finally we checked out...and were overcharged.  We didn't realize this until we got home and by then it wasn't worth going back. 

We decided to give them another chance and went back a few weeks later.  This time the service was even more slow. 15 minutes passed before we even got our water.  45 minutes later our food still hadn't arrived.  The waitress kept speeding by our table and ignoring us.  We snarfed our food down fast when it finally got there since we had to get back, and went to pay.  Long wait again as we got ignored for other customers who came after us, and then they overcharged us.  Again.  Fortunately we caught it this time.  They hastily made the correction, without so much as an apology.  Rather, they acted annoyed that we were holding them up.  How about getting it right the first time if you don't want to do it again? 

So that was it.  I don't think we'll be going back.  It's really a shame, because the food is  delicious and this used to be one of our favorite places.  It's just a shame that the new staff sucks.  I can get good food elsewhere and not be treated like garbage and overcharged.",PlYBocPQMxzbDWLGIGAa4g,0,0,0,False
894,Ih1TGSZyu2Q8htn2JA4tIA,2,"I love German food, and as far as the food went at Bavarian Point, they had some good eats. The *only* reason I'm giving the restaurant two stars instead of one is the food. Their rindsroulade was very good, and the red cabbage and spaetzle were excellent. But the quality of the food was undercut by the poor service. It was bad enough that I wouldn't return, and certainly wouldn't recommend it to anyone else. As others have noted, there was no-one to greet or seat us -- not even a sign saying ""seat yourself"". Our waitress took a LONG time to make it to our table to take our drink orders, and when she did, she was complaining about something and looked put-out in general. When my wife ordered a beer, the waitress told her that it would be more expensive because it wasn't available on tap. Now, that could be useful information, but the manner in which she told my wife was defiant rather than helpful. Believe me, we gave her no reason to be so sour --  it was clear that this particular waitress was clearly unhappy -- whether with her job or life, it's hard to say. It's too bad, really, because the food *was* good. But why would anyone want to eat at a restaurant whose workers are either nowhere to be found, or miserable? Not me.",CuLj9-1BYbK7KkmO2dC7Aw,0,1,1,False
895,xY1sPHTA2RGVFlh5tZhs9g,2,"Our group was not pleased with the quality of  the seared tuna salad (everything about it was low quality and just not tasty) and the quality of the grilled cheese (Velveeta cheese?) sliders.  The cuban sandwich was pretty good, though it's not enough to make us want to go back for more.  On the good side, our server was really nice and sitting outside was very pleasant and breezy.  I hope the food improves.",XaSDZk_rE3D7WI4EKtXM2Q,0,0,0,False
896,UIGFrEcoDsw05I1UOrxdOA,2,I believe this place is over-hyped.  the menu is overpriced.  the portions are small.  the meat is low quality.  slow service.  sterile decor.,bkRfY8jHdFxf7k8vLX4buA,0,1,0,False
897,tZXPhvufHhfejGrRp554Lg,2,"2.5 stars really. I've been holding off on the review because I stunned myself by paying $6.50 for a macaroon. Really? I did that! Ugh. It was tasty but $6.50!?! 

And, that's not even counting my breakfast: $9 for a wedge of quiche and a salad (that I didn't want - I just wanted a piece of quiche). 

I don't mind paying for good food (anyone who knows me knows food is pretty much WHAT I spend my money on... ) but I'm having huge buyer's remorse... over my meal! Something's not right with that.",vsXP832M0kOxKpfduD7dWw,5,6,2,False
898,6dqDSEMDqTA-wNOdWtshUQ,2,"I got the banana nutella cupcake and love the banana bread-like cupcake. However, the frosting is way too sweet and overpowers the banana flavor of the cupcake. As many reviewers have already mentioned, the cupcake is also over-priced at $3.75 each for the size and the lack of creativity. 
With so many desert/snack places in Scottsdale, I am unlikely to come back here.",4aL1FgMljGIuDNksiLVKDw,0,1,0,False
899,R1ySBCVS2eQf-s0Z4ifIug,2,"I've really tried to like the Gilbert House. Been there several times; unfortunately, I've always left underwhelmed. The coffee isn't very good. The dishes are unique, but lack taste. I ordered a spinach and goat cheese quiche last Sunday. The quiche was cool (expected it to be a bit warmer) and only had a hint of spinach. Not what I expected.  Prices are ok, but there are so many good independent restaurants in the area, that there is just no good excuse for bad food",xAVu2pZ6nIvkdHh8vGs84Q,0,1,0,False
900,ItMihRR-t810HgctGofF3g,2,"Bland and lackluster food that is not worth the price or the wait to get it.  We had lunch at Nourish a few months ago and while we weren't overly impressed, as they do serve healthy food that is in line with our whole foods, plant-based eating habits, we decided to give them another shot and went for brunch a few weekends ago.  I ordered the egg sandwich, which is described as an air-fried egg, avocado, and tomato on a gluten free bagel with a side of sweet potato hash.  As I have never found gluten free bread products to be very mouth-watering, I asked to substitute multi-grain bread in place of the bagel, as the bread had previously been the best part of the lunch sandwich that I'd had.  The server informed me that they were out of bread (how does a restaurant run out of bread when half of their menu items are sandwiches? very poor planning by management) and that the only other item available was a wheat bun, which I opted for.  My husband ordered the veggie quiche, which is described as zucchini, asparagus, caramelized onion, parmesan, and a quinoa crust. 

After an incredibly long wait (the restaurant was less than 1/3 full), our food finally arrived.  My egg sandwich was by far the most flavorless breakfast item I have ever consumed.  The air-fried egg had sounded appealing as it would be healthy and not greasy, which was the case, however I didn't realize that this also meant there would be absolutely no seasoning on it or flavor to it at all.  The sweet potato hash was downright disgusting and I only consumed a cube or two of the mushy, flavorless heap that was on my plate.  As bad as my meal was, my husband's veggie quiche definitely won the award for worst breakfast item ever tasted.  The ""quinoa crust"" which we were looking forward to as we love quinoa dishes, was actually undercooked quinoa mixed throughout the entire quiche with no visible crust present, which gave the whole thing a granular texture equivalent to fine gravel having been poured into the dish.  The vegetables almost appeared to be ground up as there was just an overall green appearance to the egg portion with no discernible pieces of the veggies described on the menu actually present.  The dish in general had a strange taste and the off-putting texture from the quinoa was more than I could handle even in just the one bite that I tasted.  I honestly don't know how my husband even managed to choke down the portion of the quiche that he did.

We also each had two bloody marys while we were there and while each took an incredibly long time to get, the first one was flavorful and seemed to be made ""extra spicy"" as we requested, however, the second one was flavorless and tasted like watered down tomato juice.  While Nourish has a nice patio and offers a view of the lush foliage present in the complex, these elements are not enough to bring us back after we left with our tastebuds reeling in horror over the flavors, or lack thereof, of our brunch.",2qnz2y_Z1nDo2HqqfxJxSA,0,0,0,False
901,JDFmfsK_i20VFXbGE1PRVw,2,"Dropped by for a manicure, and as soon as I sat down, my manicurist started talking in rapid Vietnamese. I couldn't see her headset so I thought she was speaking to me, but obviously she wasn't. In fact, she never looked at me during the lightning fast manicure, except in confusion when I said I didn't want her to cut my cuticles -- just push them back. She really didn't understand that, and asked me in broken English why I was getting a manicure but not getting my cuticles cut. She didn't have an attitude about it, but was just really confused. I think after that exchange, she told whoever was on her phone about it.

I also thought it was strange that she asked me to wash my hands after giving me a lotioned hand massage -- sort of defeats the purpose of applying lotion to my hands in the first place? 

The whole experience was perfunctory, but didn't leave me wanting to return for a manicure. Not asking for a great nail technician, but it would have been nice if she acknowledged my existence other than doing my nails, and most importantly if she asked whether I wanted them cut round or square because I wanted them round!  I would have interrupted her phone conversation to let her know my preference, but she was so fast to dunk my hands back into the soaking dish that I didn't see what they looked like!",2ARM6NFVciTzV21r7p8jiw,0,0,0,False
902,IykF45RvqD14rudLTDoigA,2,"I love Coldstone like no other but this place has really bad mixers.  I came in on a late afternoon weekday, no other customers to be served.  Placed my order and figured she would give it a good solid mix.  All she did was poke my brownie into my ice cream a few times, sprinkle some nuts, and called it quits.  It was sad that I had to eat all of my brownie at the beginning because it ended up all on top!",y9YW-BpDACEGytpX3NaeRw,0,0,0,False
903,fZWVI2Bjk6wJoRUB0s4Pzg,2,"It depends on what you're looking for I guess. I was putting together a new household and needed housewares and the various crapstuffs to make my house seem more like a home. Also I would have liked to have found some toys and furniture for the boy.

It's pretty well picked over, and for the most part priced . .  um . . . optimistically. 

The Goodwills vary greatly from location to location. The store on Chandler Boulevard in Ahwatukee foothills gets some really nice cast-offs. I have a feeling this one on 16th St. is in an area where there's too much competition from other thrifts for good donations, and where shopping thrift stores is so well-accepted that they can still drive their prices up on whatever stuff they get. 

I think there's a condition in the DSM-IV called ""Thrift Store Delusion Complex"" wherein people willingly pay prices nearly equal to new and think they're getting a deal. I'm all for helping the disadvantaged, but the idea of a thrift store is  . . . ahem . . . thrift.",nDBly08j5URmrHQ2JCbyiw,1,2,2,False
904,wNUea3IXZWD63bbOQaOH-g,2,"Never. Again. *hork* 

I have been to this location a couple of times. My friends LOVE this place, and I really wanted to at least like it. But here I sit typing out my review and fighting the urge to double over the trash can at my desk. I can't remember the last time I felt so sick! 

A few things about last night's dinner stand out...as negative. But I'll start with the positive, which bumped the review up from 1 star to 2. 

POSITIVE: 

Our waitress was very friendly and chipper. 

NEGATIVE: 

But alas, it was not enough. We ordered edamame, 4 rolls and a couple of sake bombers...um...but the ""shot glass"" was too big to fit in the glass...so that no worky. 

The waitress asked if we wanted everything to come at once or if she should bring them out as they were prepared...we chose the latter... 

1) we never got our edamame, 

2) it took 30 minutes before the first roll came out (with no wasabi or ginger??), the next 2 rolls took an additional 30 minutes, and the 4th roll was about 5-10 minutes after that... 

3) the spicy yellowtail (roll #3) had obviously turned, it smelled like bad fish, which I unfortunately didn't realize until it had already made it's way into my mouth...I felt instantly sick and haven't been right since then, which means I didn't even get to enjoy a taste of the 4th roll because I didn't trust it anymore. 

POSITIVE: 

She took the yellowtail off our bill...which seems like it would be a no-brainer, but you never know these days. 

NEGATIVE: 

No apology for serving us bad fish, and no acknowledgment from the mgr on duty, which should be standard operating procedure at a restaurant. 

Also, the acoustics are not conducive to having any sort of conversation. The music was at a decent level, but for some reason, the place is just REALLY loud. 

And finally, and this is just a matter of personal preference, I'm not a fan of the seating arrangement. It's set up in a way so that you are rubbing elbows with other parties and unable to avoid being all up in their kool-aid... 

POSITIVE: 

For the moment, I'm still alive (which feels like a negative right now, but I'm hoping that this current wave of nausea will be the last).",2KNPtV5E44vAiEr5BvMkUA,3,2,4,False
905,Zh_y9AmSfWZpR2JB9wye-A,2,"Hella, hella pretentious and offering food not at a level to back that up, imo~ No complaints, but nothing worth coming back for.

Really bland tacos, bland beans with tacos, decent portions, nice martinis/cocktails. Lemon tart was lemony. Mushroom pizza was mushroomy. 

Pretty stock Safe White Yuppie Food menu aimed at hitting every upper-class food trend on the map right now. Nothing gets people going like making them feel green AND worldly!

Good wait staff, hostess was not on the ball so much, it was a Thursday night near closing time and there were toddlers crawling on top of some tables on the patio and other such perils of family dining. 

Not a place that I will go on my own or drag my husband to. I understand the appeal for some people, bless their hearts, but this place is just too boring to waste calories on.",W9h1ufjEzDp7THyAqRw65g,2,4,3,False
